166382
60511	145	97
60513	4	4
60514	1	1
60515	2	2
60516	36	10
60519	1	1
60520	14	1
60526	2	2
60527	1	1
60528	1	1
60529	3	3
60530	15	2
60532	2	2
60533	16	2
60534	8	7
60536	12	10
60540	171	53
60541	5	5
60542	14	1
60544	3	3
60545	4	4
60548	1	1
60549	1	1
60550	38	11
60554	32	4
60556	12	7
60557	1	1
60561	1	1
60564	6	6
60565	1	1
60566	52	52
60571	24	24
60574	27	14
60575	11	6
60578	316	120
60579	99	11
60580	90	12
60584	895	216
60585	7	7
60586	23	19
60587	47	13
60589	23	23
60591	85	80
60595	39	16
60597	44	2
60601	1	1
60603	184	184
60604	41	2
60605	2	2
60606	94	93
60609	106	93
60611	1	1
60614	2	2
60615	1	1
60617	30	30
60620	3	2
60624	14	1
60625	34	6
60630	2	2
60634	4	3
60638	2	2
60639	1	1
60640	2	2
60642	17	4
60643	19	2
60645	26	7
60646	4	2
60647	65	4
60648	5	1
60649	6	6
60650	58	8
60651	78	24
60652	1599	188
60658	817	191
60659	4	4
60661	9	5
60662	59	5
60664	5	3
60668	18	5
60669	16	3
60670	11	3
60672	2	2
60673	1	1
60674	201	22
60675	27	5
60676	1	1
60678	8	2
60679	33	9
60680	5	5
60681	25	2
60682	38	4
60687	44	5
60688	12	12
60689	16	3
60690	23	19
60691	5	5
60692	4	4
60693	1	1
60694	6	1
60695	2	2
60697	1	1
60698	1	1
60701	1	1
60702	4	4
60703	12	12
60704	58	6
60705	4	4
60706	1	1
60707	6	6
60708	1	1
60709	7	6
60710	1	1
60711	2	2
60712	138	102
60713	2	2
60714	1	1
60715	2	2
60716	5	5
60717	4	4
60719	3	3
60720	18	18
60722	2	1
60724	5	5
60725	2	1
60726	4	4
60728	20	7
60729	707	214
60731	73	5
60732	1	1
60734	1	1
60736	7	7
60739	2	2
60747	164	88
60748	1	1
60750	15	2
60752	2	2
60753	5	5
60754	57	4
60758	2	1
60760	4	1
60763	5	5
60764	65	27
60765	2	2
60766	2	2
60768	2	1
60769	1	1
60770	3	3
60771	64	2
60772	9	8
60773	2	2
60776	4	4
60781	2	2
60784	2	2
60786	17	3
60788	37	19
60789	4	1
60793	2	2
60794	1	1
60796	8	8
60797	24	3
60798	13	13
60799	328	7
60800	3	1
60802	72	4
60804	6	6
60805	8	8
60806	288	49
60810	5	5
60811	43	2
60814	3	3
60818	52	33
60820	30	3
60821	134	17
60822	35	5
60823	26	7
60824	31	9
60825	7	5
60826	58	10
60827	5	5
60828	3	3
60830	519	34
60832	17	11
60835	5	2
60837	18	5
60838	36	4
60840	13	7
60841	6	5
60842	4	3
60843	89	89
60844	52	20
60848	8	3
60852	1	1
60853	29	8
60855	86	86
60856	1	1
60857	2	2
60858	1	1
60860	19	7
60862	10	10
60864	153	100
60866	1	1
60868	5	5
60869	37	6
60870	12	12
60872	13	10
60873	2	2
60875	16	2
60877	40	8
60879	9	9
60881	1	1
60882	128	19
60883	2	2
60884	16	1
60885	103	7
60886	141	86
60887	2	2
60891	2	1
60892	131	94
60894	1	1
60895	162	6
60900	2	1
60904	4	4
60905	6	6
60906	1603	228
60907	69	29
60908	3	1
60912	1	1
60915	4	4
60916	777	362
60917	4	1
60918	43	16
60920	6	3
60921	41	2
60922	2	1
60924	56	50
60925	4	3
60926	16	1
60929	3	1
60930	54	11
60931	128	100
60932	23	22
60933	28	15
60936	6	6
60937	1	1
60938	825	119
60939	3	3
60946	15	2
60947	1	1
60948	62	10
60949	6	6
60950	10	10
60951	22	22
60952	84	25
60954	2	2
60956	8	2
60958	2	2
60959	40	12
60960	66	4
60961	4	4
60962	2	2
60963	5	5
60964	70	2
60965	23	7
60967	19	4
60972	1	1
60975	22	4
60976	27	14
60979	23	8
60980	55	25
60981	4	4
60985	16	3
60986	18	2
60987	839	70
60988	521	296
60989	447	137
60990	1	1
60991	9	9
60992	44	17
60993	45	1
60994	13	13
60995	62	18
60996	8816	1304
60997	832	184
60998	27	18
60999	80	26
61000	80	39
61002	324	114
61003	122	86
61004	278	124
61006	131	25
61007	51	8
61008	1	1
61009	32	10
61011	1	1
61012	1	1
61013	2	2
61014	120	14
61015	84	24
61016	1	1
61018	5	5
61019	16	16
61020	8	3
61022	313	68
61024	1	1
61025	36	4
61026	88	87
61027	3	3
61028	32	5
61030	2	2
61033	42	14
61035	3	3
61036	63	27
61037	4	1
61038	1	1
61039	8	6
61042	1	1
61044	2	2
61045	248	34
61047	16	3
61048	1	1
61050	31	3
61051	50	1
61053	28	2
61054	2	1
61057	17	1
61058	220	44
61059	57	13
61062	33	1
61068	4	2
61073	46	2
61074	14	1
61075	9	7
61076	3	3
61077	27	10
61078	3	1
61079	1	1
61080	5	5
61081	32	5
61083	1	1
61084	1057	473
61085	5	5
61086	89	10
61087	18	18
61088	1	1
61089	15	1
61090	44	5
61091	9	9
61094	19	6
61095	92	90
61096	29	1
61098	31	3
61099	3	3
61100	26	5
61101	1	1
61102	337	15
61105	1	1
61107	33	5
61108	1	1
61109	56	2
61110	14	11
61111	4	4
61112	4	3
61113	1	1
61114	19	5
61115	2	1
61120	4	2
61121	2	2
61122	7	7
61125	8	4
61127	6	6
61128	3	3
61131	1	1
61133	5	5
61134	1	1
61135	1	1
61139	3	1
61142	2	2
61144	6	6
61145	5	5
61146	28	15
61147	13	10
61148	24	1
61149	111	52
61150	3	2
61151	180	180
61152	3	3
61153	18	18
61154	5	5
61155	30	30
61157	4	4
61158	10	10
61159	15	2
61162	2	2
61165	3	3
61166	5	5
61167	14	8
61168	27	1
61170	13	5
61171	2	1
61173	3	2
61175	15	2
61176	2	2
61177	15	4
61180	142	43
61181	9	6
61182	33	8
61184	26	9
61185	72	3
61186	16	16
61188	23	10
61190	44	21
61191	2	2
61192	1	1
61193	2	2
61194	2	2
61196	2	1
61202	3	2
61204	15	2
61207	26	5
61208	13	5
61213	16	15
61216	1	1
61219	126	96
61223	33	7
61225	1	1
61227	4	4
61228	3	3
61229	23	23
61230	5	5
61232	23	10
61233	4	4
61234	6	4
61240	51	46
61241	5	5
61243	180	17
61244	28	14
61245	3	3
61246	10	10
61248	10	10
61250	5	4
61251	5	5
61254	2	2
61257	26	5
61258	21	1
61259	2	1
61260	5	5
61265	1	1
61266	2	2
61269	3	3
61270	5	5
61272	7	7
61273	2	2
61275	8	8
61276	1	1
61277	34	6
61279	6	6
61283	213	189
61289	1	1
61292	1	1
61293	3	3
61294	3	3
61296	2	2
61297	5	5
61299	14	1
61300	5	5
61303	20	20
61306	4	4
61307	5	5
61308	48	5
61309	17	4
61311	164	10
61313	2	2
61315	12	11
61316	2	2
61317	104	11
61321	15	2
61322	1	1
61323	1	1
61324	17	3
61325	2	1
61326	4	4
61327	2	2
61335	5	5
61336	10	10
61337	1	1
61342	2	2
61346	5	4
61348	12	11
61349	43	16
61350	1	1
61351	55	6
61352	37	5
61354	1	1
61355	3	1
61356	2	2
61359	3	3
61360	1	1
61362	3	2
61363	3	3
61365	1	1
61367	26	5
61369	1	1
61371	97	96
61374	86	86
61378	9	5
61379	8	8
61382	24	2
61384	1	1
61385	1	1
61387	2	2
61389	2	2
61394	1	1
61395	229	203
61396	7	7
61397	1	1
61398	2	2
61399	15	15
61400	26	5
61401	2	2
61403	31	10
61405	63	29
61406	24	15
61407	4	4
61408	211	122
61411	1	1
61413	26	5
61414	312	107
61415	39	5
61416	27	5
61417	3	3
61418	5	5
61420	145	10
61421	5	5
61422	15	7
61424	26	6
61425	78	5
61426	3	3
61429	26	5
61430	709	145
61431	36	5
61432	39	15
61433	26	5
61436	427	105
61437	183	175
61438	8	5
61439	3	1
61440	37	10
61441	2	2
61442	10	1
61443	41	5
61447	14	14
61449	7	6
61451	2	2
61453	24	5
61454	54	10
61455	2	2
61456	32	11
61457	19	7
61458	13	5
61459	3	3
61462	213	189
61463	27	6
61465	23	22
61467	26	5
61468	1	1
61470	15	7
61471	28	7
61472	46	18
61473	2	2
61474	1	1
61475	133	30
61478	7	3
61480	188	167
61483	13	5
61484	29	5
61485	4	4
61486	20	6
61488	2	2
61489	18	18
61491	62	6
61492	15	4
61494	213	189
61495	1	1
61496	1	1
61498	40	22
61501	50	13
61502	6	6
61503	94	23
61504	4	4
61505	26	5
61507	5	5
61508	3	3
61509	6	4
61511	54	5
61512	13	5
61513	3	2
61516	5	5
61518	278	46
61519	3	2
61520	44	30
61521	308	56
61522	38	11
61523	5	5
61524	26	4
61525	4	3
61526	2	1
61528	5	2
61529	13	4
61531	1	1
61532	31	9
61535	13	4
61538	26	4
61539	1	1
61540	1	1
61541	26	4
61542	2	2
61543	8	8
61545	99	8
61546	15	2
61547	13	4
61549	2	2
61551	80	80
61552	19	4
61555	26	4
61557	1	1
61559	3	2
61560	20	5
61561	26	4
61562	35	5
61565	13	13
61566	1	1
61567	86	14
61568	4	4
61569	152	26
61570	27	4
61571	84	12
61572	3	2
61574	7	7
61575	6	1
61577	1	1
61578	2	2
61581	29	6
61582	26	4
61587	2	2
61590	1	1
61591	45	9
61592	82	15
61593	26	4
61594	26	4
61596	81	4
61598	26	4
61600	1	1
61603	4	4
61604	1	1
61608	2	2
61609	2	2
61610	2	2
61611	15	15
61615	1	1
61616	25	2
61617	45	30
61618	58	19
61619	12	12
61620	16	8
61621	57	20
61623	1	1
61624	1	1
61625	2	2
61626	6	6
61629	4	4
61630	307	4
61633	2	2
61635	13	1
61636	10	9
61639	27	27
61642	5	2
61643	2	2
61644	5	5
61645	11	11
61646	2	2
61649	8	8
61650	1	1
61651	4	4
61652	2	2
61653	9	9
61654	18	18
61655	2	2
61657	2	2
61660	262	71
61661	1	1
61662	9	9
61663	8	8
61664	1	1
61666	39	8
61667	37	7
61668	44	13
61669	6	6
61670	1	1
61672	1544	404
61673	5	3
61674	19	6
61675	16	12
61677	2	2
61678	13	4
61680	2	2
61681	29	6
61683	2	1
61687	68	21
61691	16	9
61692	1	1
61696	2	2
61697	1	1
61699	2	2
61700	3	3
61701	2	1
61702	5	4
61703	17	2
61704	3	3
61707	26	4
61708	5	5
61709	16	16
61710	2	2
61711	1	1
61712	2	2
61713	2830	1492
61721	168	167
61722	160	160
61723	13	4
61724	2	2
61725	2	2
61726	5	5
61727	10	10
61729	62	18
61730	4	4
61734	39	4
61735	1	1
61738	3	3
61739	4	2
61741	15	4
61742	2	2
61743	4	2
61744	80	80
61746	8	8
61747	6	6
61749	21	19
61750	3	3
61751	9	5
61752	6	5
61753	22	20
61754	4	4
61755	26	4
61756	178	24
61760	55	6
61761	26	4
61762	3	1
61763	2	2
61764	14	8
61765	2	2
61767	9	9
61769	7	1
61770	80	9
61776	2	2
61778	18	16
61779	3	3
61780	30	7
61782	80	80
61783	17	17
61785	10	10
61791	5	5
61792	15	2
61795	46	38
61801	8	8
61802	39	8
61803	134	22
61804	91	12
61805	45	4
61807	2	2
61808	1	1
61809	18	10
61810	20	20
61818	2	2
61819	2	2
61820	2	1
61822	47	2
61823	4	2
61824	1	1
61825	2	2
61826	2	2
61827	2	2
61828	20	20
61829	15	6
61830	14	11
61832	2	2
61833	49	4
61834	359	60
61836	5	5
61838	6	6
61839	4	4
61840	2	2
61841	2	2
61842	186	32
61843	2	2
61845	33	5
61846	1	1
61847	2982	543
61848	15	1
61850	10	10
61852	16	3
61853	4	4
61855	52	8
61856	4	4
61858	23	8
61860	72	19
61861	36	9
61862	667	209
61863	572	115
61864	14	11
61865	27	4
61866	119	52
61867	51	1
61868	83	28
61869	124	97
61870	40	1
61871	1	1
61872	36	5
61873	1	1
61874	1	1
61875	27	4
61876	7	4
61879	2	2
61881	16	16
61882	193	31
61883	16	8
61884	12	6
61886	1	1
61887	14	1
61888	2	2
61889	10	5
61890	18	18
61891	2	2
61892	31	4
61893	26	3
61894	5	3
61896	10	8
61897	39	3
61898	56	4
61901	26	3
61902	4	4
61903	22	11
61904	127	22
61905	2	2
61906	12	9
61907	2	1
61908	4	2
61909	10	10
61910	5	5
61911	3	3
61912	36	7
61913	5	5
61916	3	3
61917	1	1
61921	4	4
61927	30	30
61928	30	30
61929	8	8
61930	8	8
61931	54	54
61932	15	13
61934	17	17
61935	57	6
61936	215	73
61937	2	2
61940	12	12
61941	28	28
61943	48	29
61944	3	2
61945	2	2
61946	81	56
61948	6	6
61949	14	14
61950	5	1
61951	35	3
61952	8	8
61953	56	17
61954	33	9
61955	4	2
61956	1	1
61957	28	4
61958	1	1
61962	26	3
61963	39	4
61964	97	3
61965	18	18
61966	1	1
61968	70	7
61969	46	33
61970	89	51
61971	13	12
61972	9	7
61973	31	7
61974	1397	514
61975	99	21
61976	35	2
61977	39	1
61978	4	2
61979	425	346
61980	63	21
61981	250	93
61985	1	1
61986	13	13
61988	1	1
61989	1	1
61990	10	10
61991	6	6
61992	4	2
61994	56	20
62000	14	1
62002	7	4
62003	3	1
62004	2	2
62005	2	2
62006	106	2
62007	2	2
62008	101	17
62009	1	1
62010	32	6
62013	2	2
62015	9	9
62016	6	4
62017	32	4
62021	1	1
62022	162	9
62023	2	2
62024	2	2
62025	6	6
62030	30	2
62032	1	1
62035	2	2
62036	5	3
62037	28	2
62038	3	1
62039	2	2
62041	6	4
62042	54	54
62043	10	10
62045	3	3
62048	5	2
62049	90	89
62050	2	2
62051	21	15
62052	52	31
62054	11	11
62055	3	3
62056	54	11
62058	26	3
62060	4	4
62061	48	15
62062	26	3
62063	139	20
62064	179	179
62065	37	14
62066	13	7
62067	99	86
62068	593	591
62069	365	365
62070	7	7
62071	4	4
62072	39	25
62074	188	180
62075	30	28
62077	25	23
62078	38	18
62079	67	44
62080	72	30
62081	2016	1983
62084	4	2
62085	1529	400
62086	71	4
62087	98	32
62088	16	2
62089	74	2
62090	19	1
62091	70	18
62093	94	5
62094	51	41
62095	190	8
62096	10	10
62097	9	9
62098	2	2
62099	24	14
62100	2	2
62101	26	22
62102	6	5
62106	5	5
62107	87	8
62108	81	56
62109	2	2
62110	35	18
62111	16	14
62112	3	3
62114	1	1
62116	9	9
62118	8	3
62121	30	24
62122	5	5
62125	29	29
62128	6	4
62129	346	289
62134	2	1
62136	9	9
62138	1	1
62140	1	1
62141	1	1
62143	1	1
62144	2	2
62145	10	10
62147	50	1
62148	2	2
62150	25	12
62151	3	3
62152	1	1
62153	10	9
62154	4	4
62155	4	2
62156	77	10
62157	141	19
62158	102	4
62159	160	67
62160	1058	486
62161	17	2
62162	2	2
62164	2	2
62165	3	3
62166	12	12
62167	2	2
62169	1	1
62171	1	1
62172	41	18
62173	62	7
62174	27	2
62175	59	3
62178	383	71
62179	62	8
62180	23	23
62183	67	14
62184	14	14
62185	4	2
62186	426	376
62187	2	2
62188	1	1
62189	2	2
62190	5	5
62191	50	50
62192	1	1
62193	77	77
62200	6	2
62203	26	3
62204	54	3
62205	1	1
62206	3	3
62208	65	3
62209	52	3
62210	8	8
62211	2	2
62212	6	6
62213	48	20
62214	29	1
62216	2	2
62217	213	188
62218	2	2
62220	6	4
62222	4	2
62223	3	3
62224	3	3
62225	32	32
62227	1	1
62228	1	1
62229	1	1
62230	60	60
62232	1	1
62233	3	3
62242	2	2
62243	1	1
62244	75	71
62246	1	1
62248	1	1
62255	1	1
62256	2	2
62257	1	1
62259	5	5
62260	1	1
62261	16	16
62262	43	6
62264	28	12
62267	3	2
62268	2	2
62269	2	2
62270	2	2
62271	2	2
62272	1	1
62273	1	1
62275	22	22
62279	1	1
62282	5	5
62284	1	1
62287	5	2
62289	2	1
62291	2	2
62296	14	14
62297	11	8
62299	212	143
62300	9	9
62302	2	2
62303	2	2
62305	6	6
62306	3	3
62307	13	6
62308	67	13
62312	2	2
62313	2	2
62314	3	3
62315	6	6
62316	7	7
62317	3	3
62318	158	90
62320	1	1
62321	55	3
62323	30	4
62325	19	5
62326	13	4
62327	122	83
62328	5	5
62329	15	15
62330	2	2
62331	20	20
62332	15	15
62333	50	14
62334	28	5
62335	19	14
62338	75	16
62339	314	57
62340	2	2
62341	731	372
62342	14	10
62343	60	16
62344	4	4
62346	52	38
62347	12	12
62348	58	57
62350	12	4
62356	5	2
62357	6	4
62358	12	6
62363	42	2
62364	2	2
62368	2	2
62369	2	2
62370	250	190
62372	5	1
62373	32	7
62380	2	2
62381	99	88
62382	50	6
62387	1	1
62388	9	9
62390	24	10
62391	3	1
62392	15	2
62393	25	24
62394	41	9
62396	2	2
62397	108	22
62398	4	2
62399	2	2
62400	32	2
62402	7	4
62405	5	2
62406	2	2
62407	117	42
62408	2	2
62409	1	1
62410	2	2
62411	41	41
62412	6	4
62413	2	2
62414	1	1
62416	329	291
62417	2	2
62420	5	1
62422	1421	122
62423	41	4
62425	4	4
62426	150	10
62430	300	9
62436	4	2
62437	5	2
62438	2116	813
62440	4	1
62441	29	10
62442	1	1
62443	74	2
62445	320	320
62446	23	6
62448	1	1
62450	3	2
62451	1408	287
62453	42	10
62454	20	20
62455	5	5
62456	1	1
62459	16	1
62461	16	10
62462	45	21
62463	3	3
62464	131	129
62465	6	6
62466	1	1
62467	5555	1816
62468	6	6
62471	126	17
62474	21	17
62476	7	6
62478	8	8
62482	20	4
62483	9	9
62486	2	2
62487	5	2
62488	32	5
62490	4	3
62491	40	17
62492	42	14
62493	158	101
62494	1099	238
62495	3	1
62496	57	18
62497	3	1
62498	170	14
62499	87	12
62501	1469	261
62502	58	12
62503	59	26
62504	17	2
62505	49	7
62506	5	3
62507	11	8
62510	16	10
62511	3	1
62513	2	1
62514	2	2
62515	200	118
62516	49	10
62517	1	1
62519	53	21
62520	39	24
62521	338	326
62522	69	36
62523	213	77
62524	286	71
62525	379	43
62526	130	24
62527	1	1
62528	1	1
62530	140	33
62531	46949	11124
62532	33	7
62533	18	14
62535	18	5
62536	108	7
62537	626	70
62538	2	1
62540	191	54
62541	271	128
62543	89	11
62544	716	38
62547	6	6
62549	18	5
62550	81	80
62555	2	2
62559	19	6
62562	2	2
62564	74	6
62565	2	2
62566	13	13
62567	1	1
62568	241	45
62569	2	2
62570	81	13
62571	108	75
62574	307	46
62575	11	3
62576	88	27
62578	30	14
62579	6	1
62580	45	6
62586	1	1
62589	1	1
62590	2	2
62594	2	2
62595	4	4
62598	398	29
62599	5	5
62601	24	2
62602	51	5
62604	725	411
62605	2	2
62606	18	12
62607	67	12
62608	35	34
62609	9	6
62611	5	5
62612	1	1
62614	2	1
62615	4	2
62616	2	1
62617	10	10
62619	193	4
62622	2	2
62623	68	2
62624	82	2
62626	231	23
62627	107	11
62628	119	1
62629	36	6
62630	1	1
62631	19	6
62633	1	1
62635	15	2
62637	6	6
62638	4	4
62639	69	9
62643	1	1
62644	80	15
62649	622	503
62650	19	2
62651	312	244
62652	30	6
62654	9	4
62655	6	2
62656	329	289
62658	7	7
62659	140	15
62662	252	98
62663	516	13
62664	51	6
62665	4994	326
62666	3407	1089
62667	2997	692
62669	224	2
62670	113	5
62673	273	37
62674	232	50
62675	154	15
62676	1	1
62677	438	44
62678	22270	3769
62679	2920	897
62680	1679	336
62681	1392	611
62682	262	40
62683	162	7
62684	1704	485
62685	314	91
62686	1555	418
62687	59	2
62689	43	2
62690	622	359
62691	835	133
62692	71	15
62693	129	17
62694	137	3
62696	49	2
62697	15	1
62698	34	8
62703	2	2
62704	35	21
62705	19	4
62706	23	9
62707	43	28
62710	401	144
62711	45	7
62717	2	2
62718	20	9
62719	7	1
62722	2	2
62726	183	24
62727	894	247
62728	407	53
62730	2	2
62732	103	80
62734	236	28
62735	1818	388
62736	137	116
62737	135	10
62738	183	70
62739	105	21
62740	15	1
62741	53	2
62742	305	28
62743	1	1
62744	33	5
62745	66	2
62746	6	6
62748	7	5
62751	58	6
62752	1	1
62753	8	8
62754	149	98
62755	46	11
62756	17	4
62757	91	24
62758	2241	645
62761	23	22
62762	114	26
62763	29	5
62764	95	15
62765	2	2
62766	1593	398
62767	49	3
62768	83	19
62770	5	5
62771	74	6
62772	45	4
62773	35	6
62775	46	2
62776	1	1
62777	542	92
62778	172	21
62779	6	2
62780	26	22
62781	16	16
62782	4	2
62783	87	8
62784	2	2
62785	916	438
62786	2	2
62787	5	4
62788	6	6
62790	50	11
62791	352	119
62794	802	196
62795	43	14
62796	356	294
62797	42	4
62799	121	6
62801	15	6
62802	217	190
62803	250	196
62808	20	5
62809	4	2
62810	137	6
62813	179	17
62814	49	1
62815	4	1
62816	55	41
62818	36	9
62820	4	1
62822	27	4
62823	4	4
62824	43	20
62828	2	2
62830	152	71
62831	408	53
62832	7	7
62834	28	2
62836	8	6
62837	677	103
62838	23	7
62839	97	4
62840	70	9
62842	38	22
62843	13	13
62844	171	25
62845	77	29
62846	9	2
62852	15	11
62855	22	5
62859	258	7
62860	5	5
62862	19	19
62868	70	11
62870	222	192
62871	30	2
62877	10	8
62880	10	2
62881	127	11
62882	497	51
62885	10	10
62886	145	26
62887	65	5
62888	220	29
62889	41	13
62890	13	9
62891	55	6
62892	56	1
62893	20	5
62897	84	11
62898	91	20
62901	28	28
62902	1	1
62906	51	2
62909	9	9
62910	230	190
62911	18	18
62914	2	2
62916	94	8
62917	114	17
62918	53	5
62919	4	4
62920	28	24
62921	7	7
62923	2	2
62924	2	2
62925	1	1
62926	2	2
62927	4	4
62928	2	2
62931	6	2
62932	4	4
62933	18	14
62934	4	4
62935	2	2
62943	16	12
62946	2	2
62947	10	4
62948	158	20
62949	44	14
62950	2	2
62951	239	5
62952	19	4
62953	11	11
62954	120	17
62957	2	2
62958	62	7
62962	2	2
62964	4	4
62965	9	9
62966	4	2
62967	7	2
62968	96	10
62969	3	1
62972	92	16
62973	76	7
62976	45	4
62977	5	5
62979	4	4
62980	5	5
62982	1	1
62983	41	17
62984	62	4
62985	81	5
62986	3	3
62990	2	1
62991	35	5
62994	7	7
62996	6	2
62999	4	4
63000	12	10
63001	6	6
63002	2	2
63003	12	12
63004	2	2
63005	3	3
63006	1	1
63007	6	6
63008	6	2
63009	4	4
63013	2	2
63014	32	2
63015	84	82
63020	5	5
63021	27	14
63024	5	5
63025	1	1
63026	33	5
63027	1	1
63028	1	1
63029	1	1
63033	19	3
63034	64	9
63035	74	16
63036	2	2
63037	68	13
63039	32	3
63040	2	1
63042	4	2
63043	8	8
63046	21	17
63047	4	4
63048	4	4
63051	4	4
63052	18	18
63053	3	2
63055	3	3
63056	4	4
63057	5	5
63058	51	8
63059	1	1
63060	4	4
63061	2	2
63063	4	4
63064	2	2
63065	1	1
63066	2	2
63067	186	19
63068	1	1
63075	1	1
63076	86	86
63077	100	87
63078	1	1
63080	1	1
63081	2	2
63083	32	4
63084	1	1
63085	16	16
63088	2	2
63090	2	2
63091	2	2
63092	14	8
63093	3	3
63094	1	1
63097	2	2
63100	12	1
63103	17	4
63104	1	1
63105	3	3
63106	6	2
63107	2	2
63108	28	2
63109	1	1
63110	5	5
63112	4	2
63114	68	15
63115	136	1
63116	358	72
63117	7	5
63118	1	1
63119	140	72
63120	790	191
63121	5	2
63122	100	24
63123	207	33
63124	81	81
63125	69	7
63127	15	10
63128	2	2
63129	186	80
63130	18	18
63132	4	4
63133	13	13
63134	57	12
63135	13	11
63137	245	97
63143	4	4
63144	5	3
63148	43	43
63149	150	7
63150	86	30
63151	17	4
63154	306	114
63155	205	14
63156	2	2
63157	1	1
63158	233	27
63159	160	40
63160	1	1
63163	5	5
63164	14	1
63165	2	2
63166	12	12
63167	62	5
63168	8	6
63169	1	1
63170	167	6
63173	65	7
63174	21	17
63175	3	3
63176	2	2
63177	3	1
63179	2	2
63180	3	2
63183	34	7
63184	1	1
63185	7	1
63186	6	3
63187	4	2
63188	5	5
63189	2	1
63190	3	1
63191	2	2
63192	1	1
63193	2	2
63196	100	5
63197	150	84
63198	2	2
63201	87	87
63202	4	4
63203	1	1
63208	27	2
63209	28	10
63210	77	9
63212	43	18
63213	14	14
63214	2	2
63217	2	2
63218	14	1
63221	3	3
63231	12	12
63232	15	1
63233	8	8
63234	10	6
63236	15	11
63237	4	3
63242	27	25
63243	2	2
63244	1	1
63245	3	3
63247	1	1
63248	2	2
63249	1	1
63250	4	4
63252	1	1
63253	1	1
63254	2	2
63255	14	14
63257	4	4
63261	4	4
63262	18	18
63263	10	10
63264	2	2
63266	1	1
63267	5	4
63268	20	4
63270	2	1
63272	9	9
63273	3	3
63274	32	1
63275	54	9
63276	169	26
63277	10	10
63279	164	17
63282	74	7
63283	19	4
63284	55	1
63286	5	5
63287	9	9
63288	19	2
63290	2	1
63294	5	2
63295	2	2
63296	17	3
63300	2	2
63301	2	2
63303	8	6
63304	61	20
63305	150	33
63307	3	3
63308	1	1
63310	243	105
63311	23	7
63313	46	19
63315	2	2
63316	3	2
63321	1	1
63322	1	1
63323	2	2
63324	148	1
63325	2	2
63327	8	8
63328	1	1
63330	5	5
63331	5	5
63333	5	5
63335	1	1
63337	1	1
63338	7	7
63340	2	2
63341	79	13
63342	9	9
63344	40	1
63345	28	2
63346	27	1
63347	2	2
63348	4	4
63351	4	4
63353	34	34
63354	5	5
63356	2	2
63358	4	4
63360	53	1
63362	4	4
63363	1	1
63365	1	1
63368	10	10
63383	5	5
63387	2	2
63388	2	2
63390	5	5
63393	1594	37
63406	1265	44
63409	37	1
63415	2	2
63418	1911	79
63419	1	1
63420	21	12
63423	10	5
63425	10	6
63428	55	14
63431	3	3
63435	1	1
63436	1	1
63439	1	1
63443	756	35
63445	22	7
63446	2452	5
63472	15	15
63481	23	8
63488	246	12
63489	2601	38
63490	371	9
63491	793	12
63493	23	10
63497	6671	99
63498	435	67
63499	281	26
63503	482	31
63504	203	1
63505	160	3
63508	385	5
63514	36	3
63522	95	12
63525	12	8
63526	4	2
63528	1	1
63534	2	2
63538	102	17
63540	1	1
63547	92	86
63551	36	10
63553	27	14
63556	17	3
63568	6	2
63569	4	4
63575	5	5
63576	23	6
63577	3	3
63578	5	5
63586	5	5
63587	2	2
63590	18	3
63597	1	1
63600	2	2
63613	10	6
63630	1	1
63631	36	36
63632	1	1
63633	9	9
63634	10	10
63635	2	2
63636	9	9
63647	266	6
63648	17	4
63669	10	10
63686	2	2
63690	5	5
63691	5	5
63692	13	1
63693	1	1
63695	17	3
63696	5	5
63697	3	2
63699	12	12
63700	18	18
63701	12	12
63707	5	5
63708	5	5
63711	132	1
63712	1	1
63714	2	2
63716	21	7
63719	5	5
63720	104	2
63721	1	1
63723	5	1
63726	5	5
63727	5	5
63731	3	3
63732	54	5
63733	2	2
63735	13	13
63738	1	1
63740	1	1
63742	17	15
63743	11	5
63745	14	1
63746	1	1
63747	2	2
63748	1	1
63749	1	1
63750	1	1
63753	3	3
63754	2	2
63756	1	1
63757	1	1
63758	6	6
63759	1	1
63760	7	7
63762	6	2
63776	80	80
63777	13	13
63778	6	1
63779	2	2
63780	12	5
63781	10	10
63782	15	2
63783	93	19
63785	42	2
63788	1	1
63789	18	5
63790	1	1
63791	2	2
63795	82	11
63796	30	4
63797	102	82
63798	762	25
63799	28	1
63800	1	1
63803	45	31
63807	3	2
63809	256	8
63812	11	11
63815	7	7
63816	38	11
63817	1	1
63819	28	6
63820	400	96
63821	39	35
63823	7	7
63826	2	2
63828	23	7
63831	81	6
63832	1	1
63833	1	1
63839	4	3
63840	5	5
63841	12	12
63842	1	1
63843	1	1
63844	1	1
63845	5	5
63847	5	1
63848	4	4
63849	2	2
63850	1	1
63855	1	1
63856	3	3
63857	2	2
63858	32	6
63859	1	1
63861	1	1
63862	12	12
63864	16	16
63866	2	2
63868	2	2
63869	2	2
63870	5	5
63873	1	1
63874	16	3
63875	4	4
63876	2	2
63877	4	4
63881	3	1
63884	10	10
63885	1	1
63886	1	1
63887	1	1
63888	1	1
63890	1	1
63891	1	1
63899	5	5
63900	1	1
63905	1	1
63906	15	15
63908	4	1
63909	10	10
63910	16	16
63911	7	7
63912	13	11
63913	4	4
63914	4	4
63916	55	5
63918	1	1
63921	7	7
63928	2	2
